Time	OTF	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
24030	0.1385767790262172	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	119.573388	1.4928013483146068
48930	0.1477621091354997	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	428.229524	2.6255642182709997
40230	0.1424310216256525	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	301.063794	2.2450693064876956
37530	0.1446842525979217	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	292.418948	2.3374815987210233
11730	0.1304347826086957	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	43.23134	1.1056608695652175
11130	0.137466307277628	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	55.98383	1.508998113207547
33030	0.1462306993642144	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	208.067073	1.8898008446866486
44130	0.1434398368456832	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	358.093735	2.434355778382053
11730	0.1304347826086957	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	42.806116	1.0947855754475704
15930	0.1337099811676083	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	58.067438	1.0935487382297553
17430	0.1394148020654045	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	89.482757	1.5401507228915663
25230	0.1438763376932224	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	158.403216	1.8835102972651605
15030	0.1417165668662675	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	66.130995	1.3199799401197605
37530	0.1446842525979217	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	263.596568	2.1070868745004
33630	0.143621766280107	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	191.939236	1.7122144157002677
40230	0.1424310216256525	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	286.364631	2.135455861297539
13230	0.1383219954648526	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	42.275225	0.9586218820861677
13530	0.1352549889135255	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	46.816845	1.0380675166297118
12930	0.1415313225058005	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	40.683381	0.9439299535962876
30630	0.1478942213516161	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	202.741741	1.9857173457394712
22530	0.1478029294274301	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	95.148417	1.2669562849533955
19530	0.1397849462365591	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	72.51721	1.113935637480799
17130	0.1418563922942207	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	61.810382	1.0824935551663748
33030	0.1462306993642144	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	189.012254	1.71673255222525
45330	0.1462607544672402	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	422.551039	2.796499265387161
21330	0.1420534458509142	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	123.258998	1.7336005344585093
11430	0.1338582677165354	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	33.697271	0.8844428083989501
12930	0.1415313225058005	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	54.849041	1.2725995591647332
41730	0.1445003594536305	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	385.427726	2.770867907979871
13530	0.1352549889135255	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	54.661907	1.2120156762749446
21630	0.1400832177531207	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	90.318819	1.2526881969486825
47130	0.147040101845958	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	410.291891	2.6116606683640997
14730	0.1446028513238289	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	46.504803	0.9471446639511202
29730	0.1422805247225025	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	169.715039	1.712563461150353
26130	0.1389207807118255	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	165.246364	1.897202801377727
32430	0.148936170212766	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	188.308347	1.7419828584643848
49830	0.1450933172787477	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	567.988994	3.419560469596629
29130	0.145211122554068	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	196.692315	2.025667507723996
15930	0.1337099811676083	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	62.433628	1.175774538606403
16830	0.1443850267379679	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	62.205936	1.1088402139037432
27330	0.1437980241492865	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	134.519129	1.4766095389681668
13830	0.1323210412147505	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	37.752788	0.8189324945770066
43530	0.1454169538249483	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	317.197447	2.1860609717436255
13230	0.1383219954648526	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	31.984127	0.7252636507936507
29730	0.1422805247225025	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	223.761326	2.257934672048436
44130	0.1434398368456832	markov-multisize	0.1486	1	1.0	0.1486-1.0	markov-multisize-0.1486	markov-multisize-1.0	markov-multisize-0.1486-1.0	374.116027	2.5432768660774983
