Time	OTF	Violation	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
52830	0.1993185689948893	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	488.664125	2.774924048835889
42630	0.1977480647431386	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	273.348256	1.9236330471498944
59430	0.1973750630994447	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	601.573191	3.036714745078243
71130	0.1986503584985238	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	793.072655	3.3448867777309155
29130	0.1967044284243048	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	151.334729	1.5585450978372815
33930	0.1954022988505747	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	223.523982	1.9763393633952255
32130	0.1970121381886088	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	198.013916	1.8488694304388422
63930	0.1975598310652276	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	660.203061	3.0980903847958707
60330	0.199403281949279	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	558.435943	2.7769067279960216
61830	0.1994177583697234	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	677.514717	3.287310611353712
16230	0.1866913123844732	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	67.915219	1.25536449168207
36930	0.1957757920389927	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	273.249564	2.2197365069049555
49830	0.1992775436484046	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	410.125079	2.469145568934377
53730	0.1959798994974874	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	453.442465	2.531783724176438
13530	0.2017738359201774	1	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	47.953246	1.0632648780487806
22230	0.1902834008097166	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	87.026915	1.1744522941970312
23730	0.190897597977244	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	124.563371	1.5747581668773705
44730	0.1951710261569416	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	368.701178	2.472844922870557
17430	0.1910499139414802	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	73.782749	1.2699268330464715
46230	0.1953277092796885	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	362.69954	2.3536634652822843
45930	0.1966035271064664	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	318.98894	2.083533246244285
53130	0.1981931112365895	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	440.007182	2.484512603049125
60330	0.199403281949279	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	652.515208	3.2447300248632525
48630	0.1980259099321407	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	489.774633	3.0214351202961134
14730	0.1853360488798371	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	50.317489	1.0247961099796334
44730	0.1951710261569416	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	388.669497	2.6067706036217304
41430	0.1962346125995655	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	272.888587	1.9760216292541635
77730	0.197221150135083	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	820.980983	3.168587352373601
34830	0.1989664082687339	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	214.451892	1.8471308527131782
44130	0.1978246091094494	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	279.821997	1.902256947654657
54930	0.1971600218459858	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	616.899456	3.3691941889677772
27930	0.1944146079484425	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	170.420736	1.830512738990333
16830	0.1978609625668449	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	56.264002	1.002923386809269
35730	0.1939546599496222	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	278.475555	2.338165869017632
54930	0.1971600218459858	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	545.036132	2.976712900054615
33330	0.1989198919891989	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	242.345175	2.1813247074707474
26130	0.1963260619977038	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	120.982285	1.3890044202066592
73230	0.1970503891847603	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	868.775277	3.5590957681278166
39330	0.1990846681922197	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	268.67894	2.0494198321891686
38430	0.1959406713505074	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	256.243268	2.000337767369243
35730	0.1939546599496222	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	274.254272	2.3027226868178006
39930	0.1960931630353118	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	260.812844	1.9595254996243425
62430	0.197501201345507	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	684.132878	3.2875198366170113
62430	0.197501201345507	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	555.153659	2.6677254156655454
17730	0.1878172588832487	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	67.97998	1.1502534686971235
21930	0.1928864569083447	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	96.574018	1.321121997264022
37830	0.1990483743061063	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	229.418439	1.8193373433782714
21930	0.1928864569083447	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	84.283679	1.152991504787962
50730	0.1957421643997635	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	404.105611	2.389743412182141
29730	0.1927346115035318	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	127.55621	1.2871464177598386
33930	0.1954022988505747	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	275.825788	2.438777966401415
50430	0.1969066032123736	0	markov-multisize	0.2	1	1.0	0.2-1.0	markov-multisize-0.2	markov-multisize-1.0	markov-multisize-0.2-1.0	459.692084	2.7346346460440216
35130	0.2997438087105038	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	733.244044	6.2616912382578995
86430	0.2190211732037487	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1515.00592	5.258611315515446
56430	0.2982456140350877	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	674.93974	3.5881963849016483
46530	0.2972275950999355	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	357.393035	2.304274887169568
86430	0.2155501561957654	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1168.667916	4.056466213120444
48630	0.296730413325108	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	404.56788	2.4957919802590993
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1181.193898	4.099944109684137
86430	0.2155501561957654	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1209.093971	4.196785737591114
86430	0.2745574453314821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1203.528272	4.177467101700798
86430	0.2537313432835821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1086.917869	3.772710409580007
79530	0.2983779705771407	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1048.237012	3.95411924556771
86430	0.212079139187782	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1111.934883	3.8595448906629635
47430	0.2979127134724858	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	481.339052	3.0445227830487034
30630	0.2948090107737512	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	188.852966	1.8496862487757102
50730	0.296274393849793	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	545.918094	3.2283742992312243
30330	0.2977250247279921	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	174.847318	1.729449238377844
65430	0.2984869325997249	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	613.590742	2.813345905547914
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1000.482135	3.472690506768483
36630	0.2956592956592957	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	243.469791	1.9940195823095823
86430	0.222492190211732	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1191.375433	4.135284390836515
47730	0.2960402262727844	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	414.074819	2.602607284726587
50130	0.2998204667863555	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	409.480936	2.450514278874925
86430	0.2086081221797987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1055.171338	3.6625176605345366
86430	0.2294342242276987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	881.374478	3.0592658035404368
86430	0.2294342242276987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1131.250071	3.9265882367233593
86430	0.2294342242276987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1445.395797	5.016993394654633
63330	0.2989104689720512	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	646.784425	3.0638769540502135
86430	0.2259632072197154	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1062.433314	3.6877241027421035
33630	0.2952720785013381	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	221.436178	1.9753450312221232
36630	0.2956592956592957	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	273.691653	2.2415368796068793
86430	0.2572023602915654	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1080.769166	3.7513681568899684
52530	0.2975442604226156	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	454.795903	2.5973495316961737
28230	0.2986184909670563	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	154.02293	1.636800531349628
86430	0.2398472752516487	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1089.411966	3.7813674626865663
54330	0.2987299834345665	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	515.670743	2.8474364605190505
50430	0.2980368828078525	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	496.085208	2.9511315169541943
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1339.659129	4.649979621659146
27630	0.2942453854505972	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	137.855178	1.4967988925081435
37230	0.2989524576954069	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	341.997952	2.7558255600322323
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1070.2146	3.714733078792086
40530	0.2968171724648409	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	313.542118	2.320815085122132
86430	0.2329052412356821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1301.900026	4.518917132939952
86430	0.2259632072197154	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1271.778456	4.41436465116279
86430	0.2363762582436654	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1121.137301	3.8914866400555357
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1259.335189	4.371173859770912
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	926.331764	3.2153133078792084
86430	0.222492190211732	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1090.502016	3.7851510447761187
25230	0.2984542211652794	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	120.944208	1.4380999762187874
86430	0.212079139187782	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1179.461598	4.093931266921208
60630	0.29737753587333	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	479.12906	2.370752399802078
86430	0.201666088163832	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1192.810164	4.1402643665393954
86430	0.2294342242276987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1118.398662	3.8819807775078097
86430	0.2433182922596321	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1072.653037	3.723196935091982
56730	0.2966684294024326	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	558.545586	2.9537048439978846
58530	0.2977960020502307	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	596.184098	3.0557872783188107
86430	0.212079139187782	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1129.733048	3.921322624088858
86430	0.2745574453314821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1057.074215	3.669122578965637
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1243.785831	4.317201773689691
86430	0.2329052412356821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1424.505678	4.944483436306838
86430	0.2398472752516487	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1259.740851	4.372581919472405
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1076.631511	3.7370062860118014
86430	0.201666088163832	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1051.486793	3.6497285421728565
29730	0.2936427850655903	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	208.844559	2.107412300706357
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	989.345182	3.4340339534883717
32430	0.2969472710453284	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	203.26636	1.880354856614246
86430	0.2710864283234988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1211.594109	4.205463759111419
86430	0.2259632072197154	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1367.970052	4.748247316903852
59130	0.2998477929984779	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	554.275831	2.812155408422121
86430	0.2329052412356821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	963.164852	3.3431615827837553
86430	0.2190211732037487	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1026.030322	3.561368698368622
83430	0.2988133764832794	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1168.057189	4.200133725278676
75630	0.2978976596588655	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1079.714878	4.282883292344308
86430	0.2537313432835821	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1256.727231	4.3621215931968065
68730	0.2972501091226539	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	820.593147	3.58181207769533
62730	0.296987087517934	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	561.667011	2.686116743185079
86430	0.201666088163832	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	981.025681	3.4051568240194374
86430	0.2641443943075321	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1068.839742	3.7099609232905233
86430	0.212079139187782	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	892.751239	3.0987547344671986
71730	0.2973651191969887	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	882.101505	3.68925765370138
37230	0.2989524576954069	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	286.920488	2.312010378726833
25230	0.2984542211652794	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	106.328903	1.2643151367419738
86430	0.2502603262755988	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1403.246181	4.870691360638666
86430	0.222492190211732	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1231.311903	4.273904557445332
42630	0.2962702322308234	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	373.867711	2.6310183743842366
35130	0.2997438087105038	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	202.385948	1.7283172331340737
86430	0.2086081221797987	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1165.83128	4.046620201318986
49530	0.2973955178679588	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	403.799215	2.445785675348274
86430	0.2433182922596321	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1113.400352	3.8646315584866366
86430	0.212079139187782	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1392.242984	4.8324990767094755
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1037.23545	3.6002618882332516
86430	0.2051371051718153	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1238.768286	4.299785789656369
86430	0.2259632072197154	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1009.030477	3.502361947240541
26130	0.2996555683122847	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	151.469212	1.7390265442020667
32430	0.2969472710453284	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	204.14291	1.8884635522664202
86430	0.2467893092676154	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1007.290426	3.4963222006247827
68430	0.2985532661113547	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	637.930132	2.796712547128452
86430	0.2641443943075321	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1037.893997	3.602547716070808
61230	0.2993630573248408	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	452.840415	2.2187183488486037
48330	0.2985723153320919	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	530.611325	3.2936767535692115
86430	0.2953835473793822	0	markov-multisize	0.3	1	1.0	0.3-1.0	markov-multisize-0.3	markov-multisize-1.0	markov-multisize-0.3-1.0	1217.717878	4.22671946546338
10830	0.1135734072022161	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	91.341174	2.5302264265927974
13530	0.1130820399113082	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	40.126466	0.8897220842572062
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	39.128388	0.9078512296983758
