Time	OTF	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
66930	0.3859255939040789	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	780.184877	3.4970187225459437
16230	0.07578558225508318	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	49.278338	0.9108750092421442
35430	0.3141405588484335	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	171.156317	1.4492490855207452
59130	0.4317605276509386	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	734.240251	3.7252169000507354
63330	0.2468024632875414	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	566.752028	2.684756172430128
67530	0.5335406486006219	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	734.297071	3.262092718791648
77130	0.249319330999611	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1005.832299	3.9122220886814465
32730	0.1842346471127406	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	183.610783	1.6829585976168653
15630	0.07869481765834933	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	38.399069	0.7370262763915546
65730	0.2651757188498403	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	735.627329	3.357495796439982
15930	0.1713747645951036	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	33.782206	0.636199736346516
59130	0.2237442922374429	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	493.559719	2.5041081633688482
33030	0.3460490463215259	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	167.853726	1.5245570027247957
81330	0.2143120619697529	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1059.226235	3.9071421431206197
68730	0.3016150152771715	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	589.766153	2.5742739109559145
76530	0.2003136025088201	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	944.589883	3.7028219639357114
86430	0.2294342242276987	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1148.346878	3.9859315446025683
61530	0.2735251097025841	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	543.525607	2.650051716235983
19530	0.1551459293394777	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	67.115203	1.0309554992319507
61830	0.2964580300824842	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	614.4315	2.9812299854439597
8430	0.03914590747330961	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	11.960139	0.4256277224199288
79830	0.2859827132656896	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	922.506459	3.4667660992108225
80430	0.2092502797463633	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1091.574579	4.071520249906751
41430	0.2107168718320058	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	343.239695	2.4854431209268646
14730	0.1242362525458248	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	42.094797	0.8573278411405295
73530	0.1962464300285598	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	798.851292	3.2592871970624233
71430	0.2146157076858463	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	730.930615	3.069847186056279
40830	0.3240264511388685	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	339.927847	2.497632968405584
36030	0.2506244796003331	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	171.963401	1.431835145711907
42930	0.3431167016072676	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	294.516707	2.0581181481481483
75030	0.2922830867652939	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	901.822143	3.6058462335065973
26130	0.1963260619977038	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	130.711051	1.500700929965557
82230	0.4089748267055819	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1006.465703	3.671892385990514
69930	0.2621192621192621	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	643.680105	2.761390411840412
71430	0.2356152876942461	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	718.438233	3.01738023099538
21330	0.1561181434599156	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	78.269845	1.100841701828411
3330	0.1891891891891892	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	2.202651	0.19843702702702704
66030	0.2730577010449796	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	746.38901	3.391135892776011
83130	0.2962829303500541	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1183.505526	4.271041234211475
77430	0.3103448275862069	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	813.52422	3.1519729562185197
22530	0.1211717709720373	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	68.797615	0.9160800932090546
3630	0.1735537190082645	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	2.021762	0.16708776859504132
72030	0.2378175760099958	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	637.684694	2.655912927946689
